,idx,word,pos,n_w,n_d,tf,i_d,idf,tf_idf
10984,424,relative,JJ,1,72,0.013888888888888888,1,6.568077911411976,0.09122330432516633
10995,424,new,JJ,2,72,0.027777777777777776,78,2.211369084722384,0.06142691902006622
10999,424,about,RB,1,72,0.013888888888888888,26,3.3099813733904937,0.04597196351931241
11013,424,easy,JJ,1,72,0.013888888888888888,6,4.77631844218392,0.06633775614144334
11019,424,mild,JJ,1,72,0.013888888888888888,1,6.568077911411976,0.09122330432516633
11023,424,instead,RB,1,72,0.013888888888888888,4,5.181783550292085,0.07196921597627895
11025,424,impressed,JJ,1,72,0.013888888888888888,1,6.568077911411976,0.09122330432516633
11033,424,so,RB,1,72,0.013888888888888888,25,3.349202086543775,0.046516695646441314
11034,424,well,RB,1,72,0.013888888888888888,26,3.3099813733904937,0.04597196351931241
11035,424,just,RB,1,72,0.013888888888888888,31,3.1340907069268296,0.043529037596205966
11039,424,new,JJ,2,72,0.027777777777777776,78,2.211369084722384,0.06142691902006622
11045,424,many,JJ,1,72,0.013888888888888888,17,3.7348645673557597,0.051873118991052215
11048,424,old,JJ,1,72,0.013888888888888888,16,3.7954891891721947,0.05271512762739159
11051,425,big,JJ,1,24,0.041666666666666664,11,4.170182638613605,0.17375760994223355
11054,425,deep,JJ,1,24,0.041666666666666664,2,5.87493073085203,0.24478878045216793
11064,425,smaller,JJR,1,24,0.041666666666666664,19,3.623638932245535,0.1509849555102306
11066,425,less,RBR,1,24,0.041666666666666664,23,3.432583695482826,0.14302432064511775
11067,425,expensive,JJ,1,24,0.041666666666666664,4,5.181783550292085,0.21590764792883688
11071,425,worst,JJS,1,24,0.041666666666666664,1,6.568077911411976,0.273669912975499
11078,426,willing,JJ,1,18,0.05555555555555555,1,6.568077911411976,0.3648932173006653
11082,426,new,JJ,1,18,0.05555555555555555,78,2.211369084722384,0.12285383804013245
11084,426,here,RB,1,18,0.05555555555555555,15,3.8600277103097658,0.2144459839060981
11096,427,impressive,JJ,1,20,0.05,8,4.48863636973214,0.22443181848660698
11107,427,relatively,RB,1,20,0.05,1,6.568077911411976,0.3284038955705988
11108,427,free,JJ,1,20,0.05,6,4.77631844218392,0.23881592210919603
11114,428,front,JJ,1,45,0.022222222222222223,12,4.083171261623976,0.09073713914719947
11124,428,also,RB,1,45,0.022222222222222223,30,3.1668805297498204,0.07037512288332934
11127,428,smarter,JJR,1,45,0.022222222222222223,1,6.568077911411976,0.14595728692026613
11132,428,able,JJ,1,45,0.022222222222222223,5,4.958639998977875,0.11019199997728613
11136,428,aforementioned,JJ,1,45,0.022222222222222223,2,5.87493073085203,0.13055401624115623
11145,428,away,RB,1,45,0.022222222222222223,2,5.87493073085203,0.13055401624115623
11153,428,only,RB,1,45,0.022222222222222223,28,3.2358734012367716,0.07190829780526159
11155,428,dazzling,JJ,1,45,0.022222222222222223,1,6.568077911411976,0.14595728692026613
11162,429,n’t,RB,1,29,0.034482758620689655,80,2.186051276738094,0.07538107850821014
11163,429,free,JJ,1,29,0.034482758620689655,6,4.77631844218392,0.16470063593737658
11165,429,muffled,JJ,1,29,0.034482758620689655,1,6.568077911411976,0.22648544522110262
11168,429,particularly,RB,1,29,0.034482758620689655,7,4.622167762356662,0.159385095253678
11176,429,often,RB,1,29,0.034482758620689655,10,4.26549281841793,0.14708595925579068
11178,429,simultaneously,RB,1,29,0.034482758620689655,1,6.568077911411976,0.22648544522110262
11183,429,better,RBR,1,29,0.034482758620689655,25,3.349202086543775,0.11548972712219913
11185,429,most,JJS,1,29,0.034482758620689655,36,2.984558972955866,0.10291582665365055
11195,430,first,JJ,1,31,0.03225806451612903,9,4.370853334075757,0.14099526884115343
11200,430,small,JJ,1,31,0.03225806451612903,33,3.0715703499454956,0.09908291451437082
11208,430,other,JJ,1,31,0.03225806451612903,16,3.7954891891721947,0.12243513513458693
11215,430,real,JJ,1,31,0.03225806451612903,9,4.370853334075757,0.14099526884115343
11247,432,slow,JJ,1,48,0.020833333333333332,5,4.958639998977875,0.10330499997870574
11254,432,here,RB,1,48,0.020833333333333332,15,3.8600277103097658,0.08041724396478678
11259,432,n’t,RB,1,48,0.020833333333333332,80,2.186051276738094,0.045542734932043624
11268,432,just,RB,1,48,0.020833333333333332,31,3.1340907069268296,0.06529355639430895
11273,432,still,RB,1,48,0.020833333333333332,34,3.0417173867958143,0.06336911222491279
11274,432,slightly,RB,1,48,0.020833333333333332,4,5.181783550292085,0.10795382396441844
11292,433,huge,JJ,1,18,0.05555555555555555,5,4.958639998977875,0.27547999994321526
11296,433,still,RB,1,18,0.05555555555555555,34,3.0417173867958143,0.16898429926643413
11300,433,original,JJ,1,18,0.05555555555555555,13,4.003128553950439,0.22239603077502434
11310,434,best,JJS,1,20,0.05,12,4.083171261623976,0.2041585630811988
11318,434,small,JJ,1,20,0.05,33,3.0715703499454956,0.1535785174972748
11321,434,powerful,JJ,1,20,0.05,10,4.26549281841793,0.2132746409208965
11325,435,nice,JJ,1,11,0.09090909090909091,3,5.469465622743866,0.49722414752216965
11332,435,medium,JJ,1,11,0.09090909090909091,3,5.469465622743866,0.49722414752216965
11341,436,good,JJ,1,24,0.041666666666666664,20,3.572345637857985,0.14884773491074937
11345,436,sharp,JJ,1,24,0.041666666666666664,9,4.370853334075757,0.1821188889198232
11347,436,clean,JJ,1,24,0.041666666666666664,1,6.568077911411976,0.273669912975499
11350,436,even,RB,1,24,0.041666666666666664,22,3.47703545805366,0.1448764774189025
11352,436,decent,JJ,1,24,0.041666666666666664,6,4.77631844218392,0.19901326842433
11354,436,low,JJ,1,24,0.041666666666666664,12,4.083171261623976,0.170132135900999
11357,436,too,RB,1,24,0.041666666666666664,15,3.8600277103097658,0.16083448792957356
11367,437,audio,JJ,4,32,0.125,7,4.622167762356662,0.5777709702945828
11369,437,here,RB,1,32,0.03125,15,3.8600277103097658,0.12062586594718018
11371,437,so,RB,1,32,0.03125,25,3.349202086543775,0.10466256520449296
11375,437,wireless,JJ,1,32,0.03125,13,4.003128553950439,0.1250977673109512
11387,437,external,JJ,1,32,0.03125,3,5.469465622743866,0.1709208007107458
11388,437,audio,JJ,4,32,0.125,7,4.622167762356662,0.5777709702945828
11398,438,excellent,JJ,1,10,0.1,7,4.622167762356662,0.46221677623566626
11407,439,well,RB,2,28,0.07142857142857142,26,3.3099813733904937,0.23642724095646384
11408,439,here,RB,1,28,0.03571428571428571,15,3.8600277103097658,0.13785813251106305
11416,439,front,JJ,1,28,0.03571428571428571,12,4.083171261623976,0.14582754505799914
11422,439,smooth,JJ,1,28,0.03571428571428571,1,6.568077911411976,0.23457421112185628
11424,439,well,RB,2,28,0.07142857142857142,26,3.3099813733904937,0.23642724095646384
11441,440,n’t,RB,1,16,0.0625,80,2.186051276738094,0.1366282047961309
11443,440,impressive,JJ,1,16,0.0625,8,4.48863636973214,0.2805397731082587
11458,442,again,RB,1,34,0.029411764705882353,10,4.26549281841793,0.1254556711299391
11468,442,mostly,RB,1,34,0.029411764705882353,3,5.469465622743866,0.16086663596305487
11472,442,closely,RB,1,34,0.029411764705882353,3,5.469465622743866,0.16086663596305487
11480,442,somewhat,RB,1,34,0.029411764705882353,3,5.469465622743866,0.16086663596305487
11481,442,unnatural,JJ,1,34,0.029411764705882353,1,6.568077911411976,0.19317876210035223
11483,442,blurred,JJ,1,34,0.029411764705882353,2,5.87493073085203,0.17279208031917737
11486,442,standard,JJ,1,34,0.029411764705882353,4,5.181783550292085,0.1524053985380025
11490,442,well,RB,1,34,0.029411764705882353,26,3.3099813733904937,0.09735239333501453
11495,443,single,JJ,1,12,0.08333333333333333,9,4.370853334075757,0.3642377778396464
11520,444,only,RB,1,20,0.05,28,3.2358734012367716,0.1617936700618386
11528,445,too,RB,1,44,0.022727272727272728,15,3.8600277103097658,0.08772790250704013
11531,445,overall,JJ,1,44,0.022727272727272728,7,4.622167762356662,0.10504926732628779
11539,445,as,RB,2,44,0.045454545454545456,72,2.2914117923959205,0.10415508147254185
11540,445,good,JJ,1,44,0.022727272727272728,20,3.572345637857985,0.08118967358768148
11546,445,elsewhere,RB,1,44,0.022727272727272728,3,5.469465622743866,0.12430603688054241
11570,446,optical,JJ,1,28,0.03571428571428571,3,5.469465622743866,0.19533805795513806
11585,446,other,JJ,1,28,0.03571428571428571,16,3.7954891891721947,0.13555318532757837
11592,446,truly,RB,1,28,0.03571428571428571,4,5.181783550292085,0.1850636982247173
11598,447,not,RB,1,33,0.030303030303030304,64,2.409194828052304,0.07300590388037284
11602,447,very,RB,1,33,0.030303030303030304,12,4.083171261623976,0.12373246247345382
11603,447,closely,RB,1,33,0.030303030303030304,3,5.469465622743866,0.16574138250738987
11620,447,just,RB,1,33,0.030303030303030304,31,3.1340907069268296,0.09497244566444939
11623,447,more,JJR,1,33,0.030303030303030304,59,2.490540467506256,0.07547092325776535
11626,447,less,JJR,1,33,0.030303030303030304,23,3.432583695482826,0.10401768774190383
11633,448,only,RB,1,21,0.047619047619047616,28,3.2358734012367716,0.1540892095827034
11637,448,good,JJ,1,21,0.047619047619047616,20,3.572345637857985,0.1701116970408564
11639,448,though,RB,1,21,0.047619047619047616,15,3.8600277103097658,0.18381084334808406
11645,448,dark,JJ,1,21,0.047619047619047616,2,5.87493073085203,0.27975860623104903
11647,448,lower,JJR,1,21,0.047619047619047616,4,5.181783550292085,0.24675159763295643
11653,449,secret,JJ,1,20,0.05,1,6.568077911411976,0.3284038955705988
11663,449,powerful,JJ,1,20,0.05,10,4.26549281841793,0.2132746409208965
11691,450,out,RB,1,40,0.025,25,3.349202086543775,0.08373005216359437
11698,450,more,RBR,1,40,0.025,59,2.490540467506256,0.062263511687656405
11699,450,natural,JJ,1,40,0.025,2,5.87493073085203,0.14687326827130076
11718,451,odd,JJ,1,28,0.03571428571428571,3,5.469465622743866,0.19533805795513806
11721,451,almost,RB,1,28,0.03571428571428571,5,4.958639998977875,0.17709428567778127
11723,451,too,RB,1,28,0.03571428571428571,15,3.8600277103097658,0.13785813251106305
11724,451,slick,JJ,1,28,0.03571428571428571,1,6.568077911411976,0.23457421112185628
11730,451,nicer,JJR,1,28,0.03571428571428571,1,6.568077911411976,0.23457421112185628
11733,451,fast,RB,1,28,0.03571428571428571,9,4.370853334075757,0.15610190478841987
11753,453,medium,JJ,1,13,0.07692307692307693,3,5.469465622743866,0.4207281248264512
11757,454,new,JJ,1,46,0.021739130434782608,78,2.211369084722384,0.04807324097222574
11763,454,n’t,RB,1,46,0.021739130434782608,80,2.186051276738094,0.04752285384213248
11770,454,never,RB,1,46,0.021739130434782608,6,4.77631844218392,0.10383300961269391
11795,454,similar,JJ,1,46,0.021739130434782608,12,4.083171261623976,0.08876459264399947
11804,455,good,JJ,1,5,0.2,20,3.572345637857985,0.7144691275715971
11808,456,most,RBS,1,15,0.06666666666666667,36,2.984558972955866,0.19897059819705773
11809,456,obvious,JJ,1,15,0.06666666666666667,4,5.181783550292085,0.345452236686139
11811,456,here,RB,1,15,0.06666666666666667,15,3.8600277103097658,0.2573351806873177
11816,456,tighter,JJR,1,15,0.06666666666666667,2,5.87493073085203,0.3916620487234687
11826,457,indeed,RB,1,51,0.0196078431372549,3,5.469465622743866,0.10724442397536992
11829,457,then,RB,1,51,0.0196078431372549,10,4.26549281841793,0.08363711408662608
11833,457,potential,JJ,1,51,0.0196078431372549,2,5.87493073085203,0.11519472021278492
11841,457,n’t,RB,1,51,0.0196078431372549,80,2.186051276738094,0.04286375052427636
11843,457,stellar,JJ,1,51,0.0196078431372549,2,5.87493073085203,0.11519472021278492
11849,457,just,RB,1,51,0.0196078431372549,31,3.1340907069268296,0.061452758959349596
11850,457,about,RB,1,51,0.0196078431372549,26,3.3099813733904937,0.06490159555667635
11851,457,last,JJ,1,51,0.0196078431372549,15,3.8600277103097658,0.0756868178492111
11855,457,normal,JJ,1,51,0.0196078431372549,7,4.622167762356662,0.09063074043836593
11880,458,ever,RB,1,13,0.07692307692307693,12,4.083171261623976,0.3140900970479982
11891,459,more,JJR,1,17,0.058823529411764705,59,2.490540467506256,0.14650238044154448
11904,460,new,JJ,1,37,0.02702702702702703,78,2.211369084722384,0.0597667320195239
11914,460,longer,RBR,1,37,0.02702702702702703,6,4.77631844218392,0.12908968762659245
11923,460,more,RBR,1,37,0.02702702702702703,59,2.490540467506256,0.06731190452719611
11924,460,efficient,JJ,1,37,0.02702702702702703,3,5.469465622743866,0.1478233952092937
11934,460,better,JJR,1,37,0.02702702702702703,25,3.349202086543775,0.09051897531199392
11941,461,new,JJ,1,8,0.125,78,2.211369084722384,0.276421135590298
11944,461,pleasing,JJ,1,8,0.125,1,6.568077911411976,0.821009738926497
11945,461,outdoor,JJ,1,8,0.125,2,5.87493073085203,0.7343663413565038
11954,462,bottom,JJ,1,26,0.038461538461538464,6,4.77631844218392,0.18370455546861233
11955,462,right,JJ,1,26,0.038461538461538464,14,3.929020581796717,0.15111617622295065
11974,463,however,RB,1,57,0.017543859649122806,16,3.7954891891721947,0.0665875296345999
11983,463,about,RB,2,57,0.03508771929824561,26,3.3099813733904937,0.11613969731194713
11985,463,same,JJ,1,57,0.017543859649122806,29,3.2007820814255017,0.05615407160395617
11993,463,surprising,JJ,1,57,0.017543859649122806,4,5.181783550292085,0.09090848333845762
12000,463,about,RB,2,57,0.03508771929824561,26,3.3099813733904937,0.11613969731194713
12006,463,less,JJR,2,57,0.03508771929824561,23,3.432583695482826,0.120441533174836
12010,463,normal,JJ,1,57,0.017543859649122806,7,4.622167762356662,0.0810906624974853
12022,463,less,JJR,2,57,0.03508771929824561,23,3.432583695482826,0.120441533174836
12024,463,just,RB,1,57,0.017543859649122806,31,3.1340907069268296,0.05498404748994438
12033,464,n’t,RB,1,25,0.04,80,2.186051276738094,0.08744205106952377
12037,464,neutral,JJ,1,25,0.04,2,5.87493073085203,0.23499722923408123
12044,464,less,RBR,1,25,0.04,23,3.432583695482826,0.13730334781931305
12045,464,prone,JJ,1,25,0.04,1,6.568077911411976,0.26272311645647906
12047,464,dramatic,JJ,1,25,0.04,1,6.568077911411976,0.26272311645647906
12049,464,vibrant,JJ,1,25,0.04,5,4.958639998977875,0.19834559995911502
12052,464,most,JJS,1,25,0.04,36,2.984558972955866,0.11938235891823464
12061,465,n't,RB,1,13,0.07692307692307693,23,3.432583695482826,0.2640448996525251
12063,465,huge,JJ,1,13,0.07692307692307693,5,4.958639998977875,0.3814338460752212
12070,466,practical,JJ,1,55,0.01818181818181818,1,6.568077911411976,0.11941959838930864
12076,466,mixed,JJ,1,55,0.01818181818181818,1,6.568077911411976,0.11941959838930864
12080,466,new,JJ,1,55,0.01818181818181818,78,2.211369084722384,0.040206710631316075
12089,466,certainly,RB,1,55,0.01818181818181818,5,4.958639998977875,0.09015709089050682
12091,466,n’t,RB,1,55,0.01818181818181818,80,2.186051276738094,0.03974638684978353
12094,466,same,JJ,1,55,0.01818181818181818,29,3.2007820814255017,0.058196037844100025
12101,466,impressive,JJ,1,55,0.01818181818181818,8,4.48863636973214,0.08161157035876618
12115,466,regularly,RB,1,55,0.01818181818181818,1,6.568077911411976,0.11941959838930864
12131,467,flat,JJ,1,18,0.05555555555555555,5,4.958639998977875,0.27547999994321526
12136,467,largely,RB,1,18,0.05555555555555555,2,5.87493073085203,0.3263850406028906
12138,467,excessive,JJ,1,18,0.05555555555555555,1,6.568077911411976,0.3648932173006653
12143,468,indoor,JJ,1,14,0.07142857142857142,4,5.181783550292085,0.3701273964494346
12145,468,medium,JJ,1,14,0.07142857142857142,3,5.469465622743866,0.3906761159102761
12146,468,light,JJ,1,14,0.07142857142857142,18,3.6777061535158113,0.2626932966797008
12153,468,thin,JJ,1,14,0.07142857142857142,2,5.87493073085203,0.4196379093465736
12156,469,however,RB,1,66,0.015151515151515152,16,3.7954891891721947,0.05750741195715447
12159,469,low,JJ,1,66,0.015151515151515152,12,4.083171261623976,0.06186623123672691
12167,469,n’t,RB,1,66,0.015151515151515152,80,2.186051276738094,0.03312198904148628
12173,469,heavy,JJ,1,66,0.015151515151515152,8,4.48863636973214,0.06800964196563848
12201,469,little,JJ,1,66,0.015151515151515152,16,3.7954891891721947,0.05750741195715447
12205,469,overnight,RB,1,66,0.015151515151515152,1,6.568077911411976,0.09951633199109054
12206,469,too,RB,1,66,0.015151515151515152,15,3.8600277103097658,0.05848526833802675
12214,469,pretty,RB,1,66,0.015151515151515152,2,5.87493073085203,0.08901410198260652
12217,469,efficient,JJ,1,66,0.015151515151515152,3,5.469465622743866,0.08287069125369494
12219,469,standby,JJ,1,66,0.015151515151515152,2,5.87493073085203,0.08901410198260652
12224,470,realistic,JJ,1,6,0.16666666666666666,3,5.469465622743866,0.9115776037906442
12226,470,balanced,JJ,1,6,0.16666666666666666,2,5.87493073085203,0.9791551218086717
12235,471,similar,JJ,1,9,0.1111111111111111,12,4.083171261623976,0.4536856957359973
12239,472,overall,RB,1,62,0.016129032258064516,7,4.622167762356662,0.07455109294123649
12248,472,indeed,RB,1,62,0.016129032258064516,3,5.469465622743866,0.08821718746361074
12253,472,older,JJR,1,62,0.016129032258064516,12,4.083171261623976,0.06585760099393509
12261,472,just,RB,1,62,0.016129032258064516,31,3.1340907069268296,0.050549850111723055
12267,472,inside,RB,1,62,0.016129032258064516,5,4.958639998977875,0.07997806449964315
12269,472,n’t,RB,2,62,0.03225806451612903,80,2.186051276738094,0.07051778312058368
12270,472,big,JJ,1,62,0.016129032258064516,11,4.170182638613605,0.06726101030021944
12271,472,enough,RB,1,62,0.016129032258064516,12,4.083171261623976,0.06585760099393509
12273,472,comfortably,RB,1,62,0.016129032258064516,1,6.568077911411976,0.10593674050664477
12279,472,definitely,RB,1,62,0.016129032258064516,2,5.87493073085203,0.09475694727180695
12281,472,n’t,RB,2,62,0.03225806451612903,80,2.186051276738094,0.07051778312058368
12295,472,more,JJR,1,62,0.016129032258064516,59,2.490540467506256,0.040170007540423484
12296,472,recent,JJ,1,62,0.016129032258064516,7,4.622167762356662,0.07455109294123649
12303,473,new,JJ,1,13,0.07692307692307693,78,2.211369084722384,0.17010531420941416
12309,473,bright,JJ,1,13,0.07692307692307693,8,4.48863636973214,0.3452797207486261
12325,474,only,RB,1,30,0.03333333333333333,28,3.2358734012367716,0.10786244670789238
